run_label,part_index,variant_index,ObjectID,NiceName,Category,SubCategory,ModelName,SnapGroups,LikelyRole,FBXPath,variant,spawn_success,object_name,type,location,rotation_euler_degrees,scale,dimensions_property,custom_ObjectID,custom_SnapID,custom_UserData,snapped_to_present,snapped_to,readonly_Material,readonly_Colour,local_bbox_min,local_bbox_max,local_bbox_size,local_bbox_center,world_bbox_min,world_bbox_max,world_bbox_size,world_bbox_center,local_origin_offset_from_bbox_center,world_origin_offset_from_bbox_center,local_bottom_offset_z,local_top_offset_z,world_bottom_offset_from_origin_z,world_top_offset_from_origin_z,expected_extent_xyz,sorted_extent_delta_max,extent_match_0p02,extent_match_0p10
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,1,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,ABS_RX90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_ABS_RX90,MESH,"[0.0, 3.0, 0.0]","[90.000003, 0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-3.000117, 0.000438, -0.0]","[2.40625, 2.982422, 2.980469]","[5.406367, 2.981984, 2.980469]","[-0.296933, 1.49143, 1.490234]","[0.296933, -1.490234, -1.50857]","[0.296933, 1.50857, -1.490234]",0.017578,2.999562,-0.0,2.980469,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,2,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,ABS_RY90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_ABS_RY90,MESH,"[0.0, 6.0, 0.0]","[0.0, 90.000003, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[0.017578, 6.0, -2.40625]","[2.999562, 8.980469, 3.000117]","[2.981984, 2.980469, 5.406368]","[1.50857, 7.490234, 0.296933]","[0.296933, -1.490234, -1.50857]","[-1.50857, -1.490234, -0.296933]",0.017578,2.999562,-2.40625,3.000117,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,3,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,ABS_RZ90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_ABS_RZ90,MESH,"[0.0, 9.0, 0.0]","[0.0, 0.0, 90.000003]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-2.980469, 5.999883, 0.017578]","[0.0, 11.40625, 2.999562]","[2.980469, 5.406367, 2.981984]","[-1.490234, 8.703066, 1.50857]","[0.296933, -1.490234, -1.50857]","[1.490234, 0.296934, -1.50857]",0.017578,2.999562,0.017578,2.999562,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,0,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,DEFAULT,True,B_STR_G_NW1,MESH,"[0.0, 0.0, 0.0]","[90.000207, 0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-3.000117, -2.999573, -1.1e-05]","[2.40625, -0.017578, 2.980469]","[5.406367, 2.981995, 2.98048]","[-0.296933, -1.508575, 1.490229]","[0.296933, -1.490234, -1.50857]","[0.296933, 1.508575, -1.490229]",0.017578,2.999562,-1.1e-05,2.980469,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,4,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,REL_X90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_REL_X90,MESH,"[0.0, 12.0, 0.0]","[-179.999786, -0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-3.000117, 9.019531, -2.999573]","[2.40625, 12.000011, -0.017578]","[5.406367, 2.98048, 2.981995]","[-0.296933, 10.509771, -1.508576]","[0.296933, -1.490234, -1.50857]","[0.296933, 1.490229, 1.508576]",0.017578,2.999562,-2.999573,-0.017578,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,5,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,REL_Y90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_REL_Y90,MESH,"[0.0, 15.0, 0.0]","[90.000003, -0.000207, 90.000003]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[0.017578, 11.999872, -1.1e-05]","[2.999562, 17.40625, 2.980477]","[2.981984, 5.406378, 2.980489]","[1.50857, 14.703061, 1.490233]","[0.296933, -1.490234, -1.50857]","[-1.50857, 0.296939, -1.490233]",0.017578,2.999562,-1.1e-05,2.980477,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,6,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,REL_Z90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_REL_Z90,MESH,"[0.0, 18.0, 0.0]","[90.000003, -89.999791, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-2.980479, 15.000438, -3.000117]","[9e-06, 17.982422, 2.406261]","[2.980489, 2.981984, 5.406378]","[-1.490235, 16.49143, -0.296928]","[0.296933, -1.490234, -1.50857]","[1.490235, 1.50857, 0.296928]",0.017578,2.999562,-3.000117,2.406261,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,7,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,SCALE_050,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_SCALE_050,MESH,"[0.0, 21.0, 0.0]","[90.000207, 0.0, 0.0]","[0.5, 0.5, 0.5]","[2.703184, 1.490234, 1.490992]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-1.500059, 19.500214, -6e-06]","[1.203125, 20.991211, 1.490234]","[2.703184, 1.490997, 1.49024]","[-0.148467, 20.245712, 0.745114]","[0.296933, -1.490234, -1.50857]","[0.148467, 0.754288, -0.745114]",0.017578,2.999562,-6e-06,1.490234,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,8,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,SCALE_150,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_SCALE_150,MESH,"[0.0, 24.0, 0.0]","[90.000207, 0.0, 0.0]","[1.5, 1.5, 1.5]","[8.10955, 4.470703, 4.472976]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-4.500175, 19.500641, -1.7e-05]","[3.609375, 23.973633, 4.470703]","[8.109551, 4.472992, 4.470719]","[-0.4454, 21.737137, 2.235343]","[0.296933, -1.490234, -1.50857]","[0.4454, 2.262863, -2.235343]",0.017578,2.999562,-1.7e-05,4.470703,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,574,9,B_STR_G_NW1,FUEL POD COVER (NW1),Corvette,Hull Plating,B_STR_G_NW1,,prop/detail or unclassified,models/corvette/B_STR_G_NW1.fbx,SCALE_200,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW1_SCALE_200,MESH,"[0.0, 27.0, 0.0]","[90.000207, 0.0, 0.0]","[2.0, 2.0, 2.0]","[10.812735, 5.960938, 5.963967]",B_STR_G_NW1,B_STR_G_NW1,0,False,,Legacy - Concrete,White & Orange,"[-3.000117, -0.0, 0.017578]","[2.40625, 2.980469, 2.999562]","[5.406367, 2.980469, 2.981984]","[-0.296933, 1.490234, 1.50857]","[-6.000234, 21.000854, -2.2e-05]","[4.8125, 26.964844, 5.960937]","[10.812735, 5.963989, 5.960959]","[-0.593867, 23.982849, 2.980457]","[0.296933, -1.490234, -1.50857]","[0.593867, 3.017151, -2.980457]",0.017578,2.999562,-2.2e-05,5.960937,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,1,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,ABS_RX90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_ABS_RX90,MESH,"[0.0, 3.0, 0.0]","[90.000003, 0.0, 0.0]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.017578, -0.000117, -0.0]","[2.999562, 5.40625, 2.980469]","[2.981984, 5.406367, 2.980469]","[1.50857, 2.703066, 1.490234]","[-1.50857, -1.490234, -0.296934]","[-1.50857, 0.296934, -1.490234]",-2.40625,3.000117,-0.0,2.980469,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,2,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,ABS_RY90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_ABS_RY90,MESH,"[0.0, 6.0, 0.0]","[0.0, 90.000003, 0.0]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[-2.40625, 6.0, -2.999562]","[3.000117, 8.980469, -0.017578]","[5.406368, 2.980469, 2.981984]","[0.296934, 7.490234, -1.50857]","[-1.50857, -1.490234, -0.296934]","[-0.296934, -1.490234, 1.50857]",-2.40625,3.000117,-2.999562,-0.017578,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,3,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,ABS_RZ90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_ABS_RZ90,MESH,"[0.0, 9.0, 0.0]","[0.0, 0.0, 90.000003]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[-2.980469, 9.017578, -2.40625]","[0.0, 11.999562, 3.000117]","[2.980469, 2.981984, 5.406367]","[-1.490234, 10.50857, 0.296934]","[-1.50857, -1.490234, -0.296934]","[1.490234, -1.50857, -0.296934]",-2.40625,3.000117,-2.40625,3.000117,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,0,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,DEFAULT,True,B_STR_G_NW2,MESH,"[0.0, 0.0, 0.0]","[90.000207, 0.0, 0.0]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.017578, -3.000128, -1.1e-05]","[2.999562, 2.40625, 2.980477]","[2.981984, 5.406378, 2.980488]","[1.50857, -0.296939, 1.490233]","[-1.50857, -1.490234, -0.296934]","[-1.50857, 0.296939, -1.490233]",-2.40625,3.000117,-1.1e-05,2.980477,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,4,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,REL_X90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_REL_X90,MESH,"[0.0, 12.0, 0.0]","[-179.999786, -0.0, 0.0]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.017578, 9.019523, -3.000129]","[2.999562, 12.000011, 2.40625]","[2.981984, 2.980489, 5.406379]","[1.50857, 10.509767, -0.296939]","[-1.50857, -1.490234, -0.296934]","[-1.50857, 1.490233, 0.296939]",-2.40625,3.000117,-3.000129,2.40625,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,5,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,REL_Y90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_REL_Y90,MESH,"[0.0, 15.0, 0.0]","[90.000003, -0.000207, 90.000003]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[-2.40625, 15.017568, -0.0]","[3.000118, 17.999561, 2.980479]","[5.406368, 2.981994, 2.98048]","[0.296934, 16.508564, 1.49024]","[-1.50857, -1.490234, -0.296934]","[-0.296934, -1.508564, -1.49024]",-2.40625,3.000117,-0.0,2.980479,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,6,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,REL_Z90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_REL_Z90,MESH,"[0.0, 18.0, 0.0]","[90.000003, -89.999791, 0.0]","[1.0, 1.0, 1.0]","[2.981984, 2.980469, 5.406367]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[-2.980469, 14.999883, 0.017578]","[1.1e-05, 20.40625, 2.999573]","[2.98048, 5.406367, 2.981995]","[-1.490229, 17.703066, 1.508575]","[-1.50857, -1.490234, -0.296934]","[1.490229, 0.296934, -1.508575]",-2.40625,3.000117,0.017578,2.999573,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,7,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,SCALE_050,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_SCALE_050,MESH,"[0.0, 21.0, 0.0]","[90.000207, 0.0, 0.0]","[0.5, 0.5, 0.5]","[1.490992, 1.490234, 2.703184]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.008789, 19.499935, -6e-06]","[1.499781, 22.203125, 1.490239]","[1.490992, 2.70319, 1.490244]","[0.754285, 20.85153, 0.745117]","[-1.50857, -1.490234, -0.296934]","[-0.754285, 0.14847, -0.745117]",-2.40625,3.000117,-6e-06,1.490239,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,8,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,SCALE_150,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_SCALE_150,MESH,"[0.0, 24.0, 0.0]","[90.000207, 0.0, 0.0]","[1.5, 1.5, 1.5]","[4.472976, 4.470703, 8.10955]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.026367, 19.499807, -1.7e-05]","[4.499343, 27.609375, 4.470716]","[4.472976, 8.109568, 4.470732]","[2.262855, 23.554591, 2.235349]","[-1.50857, -1.490234, -0.296934]","[-2.262855, 0.445409, -2.235349]",-2.40625,3.000117,-1.7e-05,4.470716,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,575,9,B_STR_G_NW2,FUEL POD COVER (NW2),Corvette,Hull Plating,B_STR_G_NW2,,prop/detail or unclassified,models/corvette/B_STR_G_NW2.fbx,SCALE_200,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW2_SCALE_200,MESH,"[0.0, 27.0, 0.0]","[90.000207, 0.0, 0.0]","[2.0, 2.0, 2.0]","[5.963967, 5.960938, 10.812735]",B_STR_G_NW2,B_STR_G_NW2,0,False,,Legacy - Concrete,White & Orange,"[0.017578, -0.0, -2.40625]","[2.999562, 2.980469, 3.000117]","[2.981984, 2.980469, 5.406367]","[1.50857, 1.490234, 0.296934]","[0.035156, 20.999744, -2.2e-05]","[5.999124, 31.8125, 5.960955]","[5.963967, 10.812756, 5.960977]","[3.01714, 26.406122, 2.980466]","[-1.50857, -1.490234, -0.296934]","[-3.01714, 0.593878, -2.980466]",-2.40625,3.000117,-2.2e-05,5.960955,"[2.981984, 2.980469, 5.406367]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,576,1,B_STR_G_NW3,FUEL POD COVER (NW3),Corvette,Hull Plating,B_STR_G_NW3,,prop/detail or unclassified,models/corvette/B_STR_G_NW3.fbx,ABS_RX90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW3_ABS_RX90,MESH,"[0.0, 3.0, 0.0]","[90.000003, 0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW3,B_STR_G_NW3,0,False,,Legacy - Concrete,White & Orange,"[-2.40625, -0.0, -2.999562]","[3.000118, 2.980469, -0.017578]","[5.406367, 2.980469, 2.981984]","[0.296934, 1.490234, -1.50857]","[-2.40625, 3.017578, -0.0]","[3.000118, 5.999562, 2.980469]","[5.406367, 2.981984, 2.980469]","[0.296934, 4.50857, 1.490234]","[-0.296934, -1.490234, 1.50857]","[-0.296934, -1.50857, -1.490234]",-2.999562,-0.017578,-0.0,2.980469,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,576,2,B_STR_G_NW3,FUEL POD COVER (NW3),Corvette,Hull Plating,B_STR_G_NW3,,prop/detail or unclassified,models/corvette/B_STR_G_NW3.fbx,ABS_RY90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW3_ABS_RY90,MESH,"[0.0, 6.0, 0.0]","[0.0, 90.000003, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW3,B_STR_G_NW3,0,False,,Legacy - Concrete,White & Orange,"[-2.40625, -0.0, -2.999562]","[3.000118, 2.980469, -0.017578]","[5.406367, 2.980469, 2.981984]","[0.296934, 1.490234, -1.50857]","[-2.999562, 6.0, -3.000118]","[-0.017578, 8.980469, 2.40625]","[2.981984, 2.980469, 5.406368]","[-1.50857, 7.490234, -0.296934]","[-0.296934, -1.490234, 1.50857]","[1.50857, -1.490234, 0.296934]",-2.999562,-0.017578,-3.000118,2.40625,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,576,3,B_STR_G_NW3,FUEL POD COVER (NW3),Corvette,Hull Plating,B_STR_G_NW3,,prop/detail or unclassified,models/corvette/B_STR_G_NW3.fbx,ABS_RZ90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW3_ABS_RZ90,MESH,"[0.0, 9.0, 0.0]","[0.0, 0.0, 90.000003]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW3,B_STR_G_NW3,0,False,,Legacy - Concrete,White & Orange,"[-2.40625, -0.0, -2.999562]","[3.000118, 2.980469, -0.017578]","[5.406367, 2.980469, 2.981984]","[0.296934, 1.490234, -1.50857]","[-2.980469, 6.59375, -2.999562]","[0.0, 12.000117, -0.017578]","[2.980469, 5.406367, 2.981984]","[-1.490234, 9.296934, -1.50857]","[-0.296934, -1.490234, 1.50857]","[1.490234, -0.296934, 1.50857]",-2.999562,-0.017578,-2.999562,-0.017578,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,576,0,B_STR_G_NW3,FUEL POD COVER (NW3),Corvette,Hull Plating,B_STR_G_NW3,,prop/detail or unclassified,models/corvette/B_STR_G_NW3.fbx,DEFAULT,True,B_STR_G_NW3,MESH,"[0.0, 0.0, 0.0]","[90.000207, 0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW3,B_STR_G_NW3,0,False,,Legacy - Concrete,White & Orange,"[-2.40625, -0.0, -2.999562]","[3.000118, 2.980469, -0.017578]","[5.406367, 2.980469, 2.981984]","[0.296934, 1.490234, -1.50857]","[-2.40625, 0.017567, -0.0]","[3.000118, 2.999562, 2.980479]","[5.406367, 2.981995, 2.98048]","[0.296934, 1.508565, 1.49024]","[-0.296934, -1.490234, 1.50857]","[-0.296934, -1.508565, -1.49024]",-2.999562,-0.017578,-0.0,2.980479,"[5.406367, 2.980469, 2.981984]",0.0,True,True
NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02,576,4,B_STR_G_NW3,FUEL POD COVER (NW3),Corvette,Hull Plating,B_STR_G_NW3,,prop/detail or unclassified,models/corvette/B_STR_G_NW3.fbx,REL_X90,True,NMS_FULL_PARTMAP_EXTRACTION_V01_PORTABLE_V02_B_STR_G_NW3_REL_X90,MESH,"[0.0, 12.0, 0.0]","[-179.999786, -0.0, 0.0]","[1.0, 1.0, 1.0]","[5.406367, 2.980469, 2.981984]",B_STR_G_NW3,B_STR_G_NW3,0,False,,Legacy - Concrete,White & Orange,"[-2.40625, -0.0, -2.999562]","[3.000118, 2.980469, -0.017578]","[5.406367, 2.980469, 2.981984]","[0.296934, 1.490234, -1.50857]","[-2.40625, 9.019521, 0.017567]","[3.000118, 12.0, 2.999562]","[5.406367, 2.980479, 2.981995]","[0.296934, 10.50976, 1.508564]","[-0.296934, -1.490234, 1.50857]","[-0.296934, 1.49024, -1.508564]",-2.999562,-0.017578,0.017567,2.999562,"[5.406367, 2.980469, 2.981984]",0.0,True,True
